id,user_id,source,action,created_at,datapoint_count,question,question_id
49188,383acbc2-ec64-4294-9a6a-306387ea3606,teaching,question,2025-02-20 13:58:05.641771,6,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49236,383acbc2-ec64-4294-9a6a-306387ea3606,teaching,question,2025-02-20 13:58:49.189457,7,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
49237,383acbc2-ec64-4294-9a6a-306387ea3606,teaching,question,2025-02-20 13:58:49.195392,7,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
49347,383acbc2-ec64-4294-9a6a-306387ea3606,teaching,question,2025-02-20 14:01:02.362109,10,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics
49320,383acbc2-ec64-4294-9a6a-306387ea3606,teaching,question,2025-02-20 14:00:08.633916,9,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49346,383acbc2-ec64-4294-9a6a-306387ea3606,teaching,question,2025-02-20 14:01:02.356993,10,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics
49009,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:55:03.304389,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49058,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:55:53.016671,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49125,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:56:58.332803,1,Why are these the most important attributes?,followupWhyThisFeatureImportant
49192,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:58:08.672378,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49217,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:58:28.982478,2,Why do most important factors change?,followupWhyFeatureImportancesChange
49277,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:59:28.957215,2,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49278,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:59:29.118529,2,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49292,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:59:38.303997,2,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49297,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:59:43.870687,2,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
49303,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:59:49.516338,2,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49309,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:59:52.636312,2,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49313,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:59:54.817574,2,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
49331,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 14:00:33.134927,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49345,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 14:00:59.913889,3,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49298,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:59:43.874199,2,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
49302,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:59:47.648999,2,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
49304,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:59:49.519996,2,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49312,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 13:59:54.814040,2,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
49359,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 14:01:18.244149,3,Why do most important factors change?,followupWhyFeatureImportancesChange
49418,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 14:02:43.140505,4,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49421,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 14:02:49.801431,4,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49456,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 14:03:57.109509,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49486,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 14:05:16.657460,6,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49501,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 14:05:48.077991,7,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49521,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 14:06:31.485713,8,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49548,05e9de16-fdbe-4ec1-b487-2091bf6c1860,teaching,question,2025-02-20 14:07:20.238873,9,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
48644,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:49:03.968585,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48687,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:49:54.254646,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
48696,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:50:05.485382,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
48662,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:49:25.437501,1,Why are these the most important attributes?,followupWhyThisFeatureImportant
48734,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:50:58.969465,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
48724,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:50:38.714778,1,Why do most important factors change?,followupWhyFeatureImportancesChange
48884,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:25.406618,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
48867,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:02.924627,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
48873,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:13.486286,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
48885,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:25.408647,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
48893,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:31.417649,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
48892,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:30.174103,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
48894,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:31.428829,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
48902,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:36.727904,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
48904,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:38.020893,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
48908,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:42.610872,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
48910,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:44.060998,1,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus
48903,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:38.006822,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
48909,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:53:44.043278,1,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus
48977,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:54:36.078878,2,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus
48985,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:54:42.122475,2,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
48995,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:54:48.738280,2,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
48978,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:54:36.094820,2,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus
48980,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:54:40.581529,2,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus
48984,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:54:42.075798,2,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
48994,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:54:48.712031,2,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49049,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:55:46.329106,2,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49057,4c977457-d058-44de-be0c-2f9b23f673f8,teaching,question,2025-02-20 13:55:52.787651,2,Why are all these attributes considered?,followupWhyAreTheseFeaturesConsidered
50914,aea67b39-2d31-4d37-ba9f-10ab00cfcca3,teaching,question,2025-02-20 15:05:47.222336,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
50940,aea67b39-2d31-4d37-ba9f-10ab00cfcca3,teaching,question,2025-02-20 15:06:35.335732,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
50949,aea67b39-2d31-4d37-ba9f-10ab00cfcca3,teaching,question,2025-02-20 15:06:49.258314,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
50972,aea67b39-2d31-4d37-ba9f-10ab00cfcca3,teaching,question,2025-02-20 15:07:24.223365,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
50984,aea67b39-2d31-4d37-ba9f-10ab00cfcca3,teaching,question,2025-02-20 15:07:34.603459,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
48799,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:51:53.598496,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
48834,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:52:26.434379,1,Why are these the most important attributes?,followupWhyThisFeatureImportant
48928,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:53:52.989317,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
48930,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:53:57.231407,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
48936,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:54:03.288931,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
48956,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:54:13.507985,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
48927,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:53:52.977406,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
48943,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:54:06.517003,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
48951,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:54:10.692893,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
48963,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:54:18.371639,1,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
48962,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:54:18.369559,1,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49031,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:55:26.536447,2,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus
49030,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:55:26.533450,2,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus
49034,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:55:29.671900,2,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus
49036,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:55:30.157451,2,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus
49040,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:55:34.146214,2,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
49037,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:55:32.934379,2,Does the <b>prediction of the current person change</b> if only <b>Work Life Balance</b> was different?,ceterisParibus
49039,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 13:55:33.904787,2,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
49541,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:16.579170,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49545,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:18.296345,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
49547,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:19.937720,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49549,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:21.635260,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
49550,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:23.686575,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49551,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:27.543053,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
49552,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:31.572638,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
49553,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:31.592441,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
49556,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:37.881199,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
49558,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:39.121767,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
49560,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:40.576396,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
49562,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:43.546308,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49566,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:49.531548,1,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49570,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:54.667992,1,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics
49615,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:10:08.303575,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49555,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:36.329986,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
49557,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:37.881998,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
49559,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:40.574258,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
49561,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:42.657724,1,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus
49563,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:43.549545,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus
49565,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:49.527753,1,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49569,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:07:54.664240,1,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics
49677,d2b0a8d6-da73-48fa-9f8e-333b0ab0f62c,teaching,question,2025-02-20 14:13:58.701138,9,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49084,b41ac86a-65be-4f8a-90fc-e71fe5c8dfb4,teaching,question,2025-02-20 13:56:17.287196,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49073,b41ac86a-65be-4f8a-90fc-e71fe5c8dfb4,teaching,question,2025-02-20 13:56:05.964361,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus
49121,b41ac86a-65be-4f8a-90fc-e71fe5c8dfb4,teaching,question,2025-02-20 13:56:51.696212,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
49178,b41ac86a-65be-4f8a-90fc-e71fe5c8dfb4,teaching,question,2025-02-20 13:57:57.763570,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49201,b41ac86a-65be-4f8a-90fc-e71fe5c8dfb4,teaching,question,2025-02-20 13:58:17.882339,3,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49211,b41ac86a-65be-4f8a-90fc-e71fe5c8dfb4,teaching,question,2025-02-20 13:58:26.082366,3,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
49260,b41ac86a-65be-4f8a-90fc-e71fe5c8dfb4,teaching,question,2025-02-20 13:59:09.366174,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49265,b41ac86a-65be-4f8a-90fc-e71fe5c8dfb4,teaching,question,2025-02-20 13:59:16.381621,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49365,b41ac86a-65be-4f8a-90fc-e71fe5c8dfb4,teaching,question,2025-02-20 14:01:29.388042,7,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49406,b41ac86a-65be-4f8a-90fc-e71fe5c8dfb4,teaching,question,2025-02-20 14:02:30.425516,9,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49422,b41ac86a-65be-4f8a-90fc-e71fe5c8dfb4,teaching,question,2025-02-20 14:02:52.429324,10,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49431,b41ac86a-65be-4f8a-90fc-e71fe5c8dfb4,teaching,question,2025-02-20 14:03:07.628464,10,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49858,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:41.975721,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence
49859,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:44.405576,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor
49860,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:46.328792,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49861,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:47.694907,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
49862,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:48.288981,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49863,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:48.762550,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
49864,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:50.306571,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
49865,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:50.312975,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
49866,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:52.285113,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
49867,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:53.278539,1,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus
49868,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:58.871068,1,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49869,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:58.879256,1,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49870,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:35:59.941133,1,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49871,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:00.580481,1,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49872,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:00.596497,1,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49873,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:01.920060,1,How are the values of <b>Weekly Working Hours</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49874,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:02.612826,1,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49875,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:02.615504,1,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp
49876,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:05.490487,1,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics
49877,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:05.493246,1,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics
49878,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:06.275414,1,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics
49879,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:07.172728,1,How are the different values of <b>Weekly Working Hours</b> <b>distributed</b> in the dataset?,featureStatistics
49880,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:07.182035,1,How are the different values of <b>Weekly Working Hours</b> <b>distributed</b> in the dataset?,featureStatistics
49881,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:08.022059,1,How are the different values of <b>Weekly Working Hours</b> <b>distributed</b> in the dataset?,featureStatistics
49882,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:08.727190,1,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics
49883,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:08.734603,1,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics
49888,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:33.148737,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features
49889,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:33.784077,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features
49890,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:34.561691,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures
49891,77ac39e1-d989-4abc-be33-5e75f058e465,teaching,question,2025-02-20 14:36:35.275392,2,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange
