id,user_id,source,action,created_at,datapoint_count_new,datapoint_count,prediction,true_label,confidence_level,feedback,question,question_id,message,buttonType,user_comment,user_question,feature_id
66617,participant_0071,teaching,user_prediction,2025-02-25 09:32:11.226458,,5.0,over 50k,over 50k,,,,,,,,,
66619,participant_0071,teaching,question,2025-02-25 09:32:21.179488,,5.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
66621,participant_0057,intro-test,handleNext,2025-02-25 09:32:21.901823,4.0,,,,,,,,,,,,
66623,participant_0068,teaching,question,2025-02-25 09:32:24.212300,,1.0,,,,,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,,
66625,participant_0057,intro-test,user_prediction,2025-02-25 09:32:30.670311,,4.0,under 50k,under 50k,1,,,,,,,,
66627,participant_0071,teaching,question,2025-02-25 09:32:39.557922,,5.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
66629,participant_0057,intro-test,handleNext,2025-02-25 09:32:41.974568,6.0,,,,,,,,,,,,
66631,participant_0071,test,handleNext,2025-02-25 09:32:49.403219,5.0,,,,,,,,,,,,
66633,participant_0057,intro-test,handleNext,2025-02-25 09:32:50.169879,7.0,,,,,,,,,,,,
66635,participant_0071,teaching,handleNext,2025-02-25 09:32:55.840028,6.0,,,,,,,,,,,,
66638,participant_0048,final-test,user_prediction,2025-02-25 09:33:04.651833,,5.0,over 50k,over 50k,2,"58 Years old, 40 Hours, Poor Work life balance",,,,,,,
66640,participant_0057,intro-test,user_prediction,2025-02-25 09:33:06.370930,,8.0,over 50k,under 50k,1,,,,,,,,
66642,participant_0071,teaching,user_prediction,2025-02-25 09:33:07.873502,,6.0,over 50k,over 50k,,,,,,,,,
66644,participant_0057,intro-test,user_prediction,2025-02-25 09:33:14.384393,,9.0,under 50k,over 50k,0,,,,,,,,
66646,participant_0057,intro-test,handleNext,2025-02-25 09:33:15.047599,10.0,,,,,,,,,,,,
66648,participant_0057,teaching,handleNext,2025-02-25 09:33:20.978362,1.0,,,,,,,,,,,,
66650,participant_0068,test,user_prediction,2025-02-25 09:33:25.673442,,1.0,over 50k,over 50k,,,,,,,,,
66652,participant_0071,teaching,question,2025-02-25 09:33:30.285871,,6.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
66654,participant_0048,final-test,user_prediction,2025-02-25 09:33:42.282788,,6.0,over 50k,over 50k,4,"36 Years old, Military, College without Degree & Married",,,,,,,
66656,participant_0048,final-test,handleNext,2025-02-25 09:33:43.501879,7.0,,,,,,,,,,,,
66659,participant_0071,test,user_prediction,2025-02-25 09:33:57.775948,,6.0,under 50k,under 50k,,,,,,,,,
66661,participant_0068,teaching,question,2025-02-25 09:34:01.942037,,2.0,,,,,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,,
66663,participant_0071,teaching,user_prediction,2025-02-25 09:34:05.416869,,7.0,over 50k,over 50k,,,,,,,,,
66664,participant_0071,teaching,question,2025-02-25 09:34:07.997675,,7.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66666,participant_0048,final-test,user_prediction,2025-02-25 09:34:09.782065,,7.0,over 50k,over 50k,4,"Married, professional, Post Graduate Education",,,,,,,
66668,participant_0057,teaching,question,2025-02-25 09:34:17.097244,,1.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66670,participant_0071,test,handleNext,2025-02-25 09:34:30.602967,7.0,,,,,,,,,,,,
66671,participant_0071,test,user_prediction,2025-02-25 09:34:38.030225,,7.0,over 50k,over 50k,,,,,,,,,
66673,participant_0057,teaching,question,2025-02-25 09:34:40.529692,,1.0,,,,,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,,
66603,participant_0071,teaching,question,2025-02-25 09:31:39.481288,,4.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
66605,participant_0057,intro-test,user_prediction,2025-02-25 09:31:44.455864,,1.0,over 50k,over 50k,3,,,,,,,,
66607,participant_0116,final-test,user_prediction,2025-02-25 09:31:46.026453,,10.0,under 50k,under 50k,3,Based on age and occupation,,,,,,,
66609,participant_0071,test,handleNext,2025-02-25 09:31:48.540689,4.0,,,,,,,,,,,,
66611,participant_0071,test,user_prediction,2025-02-25 09:31:54.053437,,4.0,under 50k,over 50k,,,,,,,,,
66613,participant_0022,final-test,user_prediction,2025-02-25 09:31:56.707050,,4.0,under 50k,under 50k,1,Service occupations do not pay as high and they are not working over 40 hours. They also are loosing money from investments.,,,,,,,
66615,participant_0057,intro-test,user_prediction,2025-02-25 09:32:08.023128,,2.0,under 50k,under 50k,0,,,,,,,,
66618,participant_0071,teaching,question,2025-02-25 09:32:14.002451,,5.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66620,participant_0057,intro-test,user_prediction,2025-02-25 09:32:21.369719,,3.0,over 50k,under 50k,1,,,,,,,,
66622,participant_0048,final-test,user_prediction,2025-02-25 09:32:23.741792,,4.0,over 50k,under 50k,3,"34 years, Married, 40 hours per week & Middle School",,,,,,,
66624,participant_0048,final-test,handleNext,2025-02-25 09:32:24.953114,5.0,,,,,,,,,,,,
66626,participant_0057,intro-test,handleNext,2025-02-25 09:32:31.223740,5.0,,,,,,,,,,,,
66628,participant_0057,intro-test,user_prediction,2025-02-25 09:32:41.373468,,5.0,over 50k,over 50k,3,,,,,,,,
66630,participant_0068,test,handleNext,2025-02-25 09:32:44.389856,1.0,,,,,,,,,,,,
66632,participant_0057,intro-test,user_prediction,2025-02-25 09:32:49.574906,,6.0,under 50k,over 50k,0,,,,,,,,
66634,participant_0071,test,user_prediction,2025-02-25 09:32:55.744446,,5.0,over 50k,over 50k,,,,,,,,,
66636,participant_0057,intro-test,user_prediction,2025-02-25 09:32:59.681213,,7.0,over 50k,over 50k,3,,,,,,,,
66637,participant_0057,intro-test,handleNext,2025-02-25 09:33:00.306975,8.0,,,,,,,,,,,,
66639,participant_0048,final-test,handleNext,2025-02-25 09:33:05.881941,6.0,,,,,,,,,,,,
66641,participant_0057,intro-test,handleNext,2025-02-25 09:33:06.962057,9.0,,,,,,,,,,,,
66643,participant_0022,final-test,user_prediction,2025-02-25 09:33:13.388784,,5.0,over 50k,over 50k,2,"Although they are loosing money from investment, they are working 40 hours in a white-collared job. They are also older and married.",,,,,,,
66645,participant_0022,final-test,handleNext,2025-02-25 09:33:14.920541,6.0,,,,,,,,,,,,
66647,participant_0057,intro-test,user_prediction,2025-02-25 09:33:20.936968,,10.0,over 50k,under 50k,0,,,,,,,,
66649,participant_0071,teaching,question,2025-02-25 09:33:25.215705,,6.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66651,participant_0068,teaching,handleNext,2025-02-25 09:33:26.411153,2.0,,,,,,,,,,,,
66653,participant_0071,teaching,question,2025-02-25 09:33:39.349653,,6.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
66655,participant_0068,teaching,user_prediction,2025-02-25 09:33:43.487094,,2.0,under 50k,under 50k,,,,,,,,,
66657,participant_0071,test,handleNext,2025-02-25 09:33:49.296639,6.0,,,,,,,,,,,,
66658,participant_0068,teaching,question,2025-02-25 09:33:52.507685,,2.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66660,participant_0071,teaching,handleNext,2025-02-25 09:33:57.874558,7.0,,,,,,,,,,,,
66662,participant_0057,teaching,user_prediction,2025-02-25 09:34:03.842940,,1.0,under 50k,over 50k,,,,,,,,,
66665,participant_0071,teaching,question,2025-02-25 09:34:09.592481,,7.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
66667,participant_0048,final-test,handleNext,2025-02-25 09:34:11.028212,8.0,,,,,,,,,,,,
66669,participant_0071,teaching,question,2025-02-25 09:34:24.359525,,7.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
66672,participant_0071,teaching,handleNext,2025-02-25 09:34:38.125331,8.0,,,,,,,,,,,,
66675,participant_0068,teaching,feedback,2025-02-25 09:34:43.342039,,2.0,,,,,,130f33fd-92e3-4690-86c8-8ac56f217eec,,dislike,Does not actually answer the question. Provides no real explanation for why the attributes were important.,,
66677,participant_0071,teaching,question,2025-02-25 09:34:46.671022,,8.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
66679,participant_0071,teaching,question,2025-02-25 09:34:55.703413,,8.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
66674,participant_0071,teaching,user_prediction,2025-02-25 09:34:42.646275,,8.0,under 50k,under 50k,,,,,,,,,
66676,participant_0071,teaching,question,2025-02-25 09:34:45.843416,,8.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66678,participant_0068,test,handleNext,2025-02-25 09:34:48.881488,2.0,,,,,,,,,,,,
66680,participant_0048,final-test,user_prediction,2025-02-25 09:34:56.722143,,8.0,over 50k,under 50k,4,"39 years, Married, bachelor's degree & 56 hours a week",,,,,,,
66682,participant_0071,test,handleNext,2025-02-25 09:35:00.342996,8.0,,,,,,,,,,,,
66683,participant_0071,test,user_prediction,2025-02-25 09:35:06.598938,,8.0,over 50k,over 50k,,,,,,,,,
66685,participant_0068,test,user_prediction,2025-02-25 09:35:09.139585,,2.0,I don't know,over 50k,,,,,,,,,
66687,participant_0068,teaching,user_prediction,2025-02-25 09:35:11.540842,,3.0,I don't know,under 50k,,,,,,,,,
66689,participant_0057,teaching,question,2025-02-25 09:35:17.065282,,1.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
66691,participant_0071,teaching,question,2025-02-25 09:35:19.876152,,9.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66693,participant_0027,intro-test,handleNext,2025-02-25 09:35:20.530321,2.0,,,,,,,,,,,,
66695,participant_0048,final-test,user_prediction,2025-02-25 09:35:31.572770,,9.0,under 50k,over 50k,2,"Single, 40 hours per week & Sales",,,,,,,
66697,participant_0027,intro-test,handleNext,2025-02-25 09:35:32.306043,3.0,,,,,,,,,,,,
66699,participant_0068,teaching,question,2025-02-25 09:35:35.653972,,3.0,,,,,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,,
66701,participant_0071,teaching,question,2025-02-25 09:35:42.095547,,9.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
66703,participant_0071,test,handleNext,2025-02-25 09:35:45.657799,9.0,,,,,,,,,,,,
66705,participant_0068,test,user_prediction,2025-02-25 09:35:45.863695,,3.0,over 50k,under 50k,,,,,,,,,
66707,participant_0057,teaching,question,2025-02-25 09:35:47.301622,,1.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
66709,participant_0071,teaching,handleNext,2025-02-25 09:35:49.955788,10.0,,,,,,,,,,,,
66711,participant_0027,intro-test,handleNext,2025-02-25 09:35:50.534030,4.0,,,,,,,,,,,,
66713,participant_0057,test,handleNext,2025-02-25 09:35:54.106641,1.0,,,,,,,,,,,,
66715,participant_0027,intro-test,user_prediction,2025-02-25 09:36:02.908941,,4.0,under 50k,under 50k,1,,,,,,,,
66717,participant_0048,final-test,user_prediction,2025-02-25 09:36:04.711998,,10.0,under 50k,under 50k,3,"23 years old, Single, 40 hours per week",,,,,,,
66719,participant_0068,teaching,handleNext,2025-02-25 09:36:08.581831,5.0,,,,,,,,,,,,
66720,participant_0071,teaching,user_prediction,2025-02-25 09:36:12.266313,,10.0,under 50k,under 50k,,,,,,,,,
66722,participant_0071,teaching,question,2025-02-25 09:36:14.723888,,10.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
66724,participant_0027,intro-test,user_prediction,2025-02-25 09:36:17.524295,,5.0,over 50k,over 50k,2,,,,,,,,
66726,participant_0071,teaching,question,2025-02-25 09:36:20.206086,,10.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
66728,participant_0057,test,user_prediction,2025-02-25 09:36:22.588466,,1.0,over 50k,over 50k,,,,,,,,,
66730,participant_0027,intro-test,user_prediction,2025-02-25 09:36:27.770342,,6.0,under 50k,over 50k,3,,,,,,,,
66732,participant_0027,intro-test,handleNext,2025-02-25 09:36:28.318400,7.0,,,,,,,,,,,,
66734,participant_0068,teaching,question,2025-02-25 09:36:31.616458,,5.0,,,,,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,,
66736,participant_0071,final-test,handleNext,2025-02-25 09:36:35.558923,1.0,,,,,,,,,,,,
66738,participant_0027,intro-test,handleNext,2025-02-25 09:36:38.046154,8.0,,,,,,,,,,,,
66740,participant_0022,final-test,handleNext,2025-02-25 09:36:46.979254,8.0,,,,,,,,,,,,
66742,participant_0027,intro-test,handleNext,2025-02-25 09:36:50.334480,9.0,,,,,,,,,,,,
66744,participant_0057,teaching,question,2025-02-25 09:36:50.895935,,2.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66745,participant_0057,teaching,question,2025-02-25 09:37:05.029136,,2.0,,,,,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,,
66747,participant_0027,intro-test,handleNext,2025-02-25 09:37:07.842512,10.0,,,,,,,,,,,,
66749,participant_0013,intro-test,user_prediction,2025-02-25 09:37:16.775652,,1.0,over 50k,over 50k,3,,,,,,,,
67009,participant_0082,teaching,handleNext,2025-02-25 09:43:34.098079,5.0,,,,,,,,,,,,
66681,participant_0048,final-test,handleNext,2025-02-25 09:34:57.977786,9.0,,,,,,,,,,,,
66684,participant_0071,teaching,handleNext,2025-02-25 09:35:06.698627,9.0,,,,,,,,,,,,
66686,participant_0068,teaching,handleNext,2025-02-25 09:35:09.876818,3.0,,,,,,,,,,,,
66688,participant_0068,teaching,question,2025-02-25 09:35:16.136128,,3.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66690,participant_0071,teaching,user_prediction,2025-02-25 09:35:18.000265,,9.0,under 50k,over 50k,,,,,,,,,
66692,participant_0027,intro-test,user_prediction,2025-02-25 09:35:19.925054,,1.0,over 50k,over 50k,2,,,,,,,,
66694,participant_0071,teaching,question,2025-02-25 09:35:21.236863,,9.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
66696,participant_0027,intro-test,user_prediction,2025-02-25 09:35:31.702073,,2.0,over 50k,under 50k,3,,,,,,,,
66698,participant_0048,final-test,handleNext,2025-02-25 09:35:32.997248,10.0,,,,,,,,,,,,
66700,participant_0068,test,handleNext,2025-02-25 09:35:41.455219,3.0,,,,,,,,,,,,
66702,participant_0022,final-test,user_prediction,2025-02-25 09:35:44.870960,,6.0,over 50k,over 50k,1,"Although military occupations do not pay as high as others, the individual is gaining money from investment and married and not young. This may take them above 50K.",,,,,,,
66704,participant_0022,final-test,handleNext,2025-02-25 09:35:45.697128,7.0,,,,,,,,,,,,
66706,participant_0068,teaching,handleNext,2025-02-25 09:35:46.526024,4.0,,,,,,,,,,,,
66708,participant_0071,test,user_prediction,2025-02-25 09:35:49.839342,,9.0,over 50k,over 50k,,,,,,,,,
66710,participant_0027,intro-test,user_prediction,2025-02-25 09:35:49.980082,,3.0,over 50k,under 50k,3,,,,,,,,
66712,participant_0068,teaching,user_prediction,2025-02-25 09:35:51.920069,,4.0,under 50k,under 50k,,,,,,,,,
66714,participant_0068,test,handleNext,2025-02-25 09:35:56.531108,4.0,,,,,,,,,,,,
66716,participant_0027,intro-test,handleNext,2025-02-25 09:36:04.067885,5.0,,,,,,,,,,,,
66718,participant_0068,test,user_prediction,2025-02-25 09:36:07.919921,,4.0,over 50k,over 50k,,,,,,,,,
66721,participant_0071,teaching,question,2025-02-25 09:36:13.940386,,10.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66723,participant_0068,teaching,user_prediction,2025-02-25 09:36:17.508474,,5.0,I don't know,over 50k,,,,,,,,,
66725,participant_0027,intro-test,handleNext,2025-02-25 09:36:18.080270,6.0,,,,,,,,,,,,
66727,participant_0068,teaching,question,2025-02-25 09:36:21.887424,,5.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66729,participant_0057,teaching,handleNext,2025-02-25 09:36:22.685445,2.0,,,,,,,,,,,,
66731,participant_0071,test,handleNext,2025-02-25 09:36:27.834224,10.0,,,,,,,,,,,,
66733,participant_0057,teaching,user_prediction,2025-02-25 09:36:28.807683,,2.0,over 50k,under 50k,,,,,,,,,
66735,participant_0071,test,user_prediction,2025-02-25 09:36:34.942466,,10.0,under 50k,over 50k,,,,,,,,,
66737,participant_0027,intro-test,user_prediction,2025-02-25 09:36:37.482494,,7.0,over 50k,over 50k,4,,,,,,,,
66739,participant_0022,final-test,user_prediction,2025-02-25 09:36:45.435890,,7.0,over 50k,over 50k,2,"Although they are loosing money from investments, they are working 55 hours in a professional occupation which will pay well. They are also married and not young.",,,,,,,
66741,participant_0027,intro-test,user_prediction,2025-02-25 09:36:49.695449,,8.0,over 50k,under 50k,2,,,,,,,,
66743,participant_0068,teaching,question,2025-02-25 09:36:50.356095,,5.0,,,,,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,,
66746,participant_0027,intro-test,user_prediction,2025-02-25 09:37:07.238826,,9.0,under 50k,over 50k,2,,,,,,,,
66748,participant_0057,teaching,question,2025-02-25 09:37:13.923098,,2.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
66750,participant_0013,intro-test,handleNext,2025-02-25 09:37:17.349853,2.0,,,,,,,,,,,,
66752,participant_0027,teaching,handleNext,2025-02-25 09:37:17.854642,1.0,,,,,,,,,,,,
66754,participant_0013,intro-test,user_prediction,2025-02-25 09:37:26.084953,,2.0,under 50k,under 50k,2,,,,,,,,
66756,participant_0013,intro-test,user_prediction,2025-02-25 09:37:33.110663,,3.0,over 50k,under 50k,4,,,,,,,,
66758,participant_0013,intro-test,user_prediction,2025-02-25 09:37:43.027322,,4.0,under 50k,under 50k,1,,,,,,,,
66760,participant_0057,test,user_prediction,2025-02-25 09:37:47.182665,,2.0,under 50k,over 50k,,,,,,,,,
66822,participant_0082,intro-test,user_prediction,2025-02-25 09:39:34.026479,,5.0,over 50k,over 50k,3,,,,,,,,
66751,participant_0027,intro-test,user_prediction,2025-02-25 09:37:17.798799,,10.0,under 50k,under 50k,1,,,,,,,,
66753,participant_0057,test,handleNext,2025-02-25 09:37:24.253398,2.0,,,,,,,,,,,,
66755,participant_0013,intro-test,handleNext,2025-02-25 09:37:26.670481,3.0,,,,,,,,,,,,
66757,participant_0013,intro-test,handleNext,2025-02-25 09:37:33.732791,4.0,,,,,,,,,,,,
66759,participant_0013,intro-test,handleNext,2025-02-25 09:37:43.546768,5.0,,,,,,,,,,,,
66761,participant_0057,teaching,handleNext,2025-02-25 09:37:47.279018,3.0,,,,,,,,,,,,
66763,participant_0013,intro-test,user_prediction,2025-02-25 09:37:48.462887,,5.0,over 50k,over 50k,4,,,,,,,,
66765,participant_0013,intro-test,handleNext,2025-02-25 09:37:49.308300,6.0,,,,,,,,,,,,
66766,participant_0013,intro-test,user_prediction,2025-02-25 09:37:57.866635,,6.0,over 50k,over 50k,2,,,,,,,,
66768,participant_0057,teaching,user_prediction,2025-02-25 09:37:59.626757,,3.0,under 50k,under 50k,,,,,,,,,
66769,participant_0071,final-test,user_prediction,2025-02-25 09:38:01.342159,,1.0,over 50k,over 50k,3,"36 is an age that increases the models likelihood of over $50k, as is the education, investment, and working hours. The marital status is the only thing bringing it down.",,,,,,,
66771,participant_0013,intro-test,user_prediction,2025-02-25 09:38:03.116987,,7.0,over 50k,over 50k,3,,,,,,,,
66773,participant_0013,intro-test,user_prediction,2025-02-25 09:38:07.885639,,8.0,over 50k,under 50k,3,,,,,,,,
66775,participant_0057,teaching,question,2025-02-25 09:38:11.728925,,3.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
66777,participant_0013,intro-test,handleNext,2025-02-25 09:38:13.093938,10.0,,,,,,,,,,,,
66778,participant_0013,intro-test,user_prediction,2025-02-25 09:38:18.452955,,10.0,under 50k,under 50k,2,,,,,,,,
66780,participant_0027,teaching,user_prediction,2025-02-25 09:38:23.323277,,1.0,under 50k,over 50k,,,,,,,,,
66781,participant_0057,test,handleNext,2025-02-25 09:38:34.186670,3.0,,,,,,,,,,,,
66783,participant_0070,intro-test,handleNext,2025-02-25 09:38:39.663797,2.0,,,,,,,,,,,,
66785,participant_0022,final-test,user_prediction,2025-02-25 09:38:43.324913,,9.0,over 50k,over 50k,1,The individuals investment gain is what has primarily influenced my decision. I wouldn't say I am confident due to their occupation being in sales and they are not working over 40 hours.,,,,,,,
66787,participant_0013,teaching,proceeding_stop,2025-02-25 09:38:47.080854,,1.0,,,,,,,"{'feedback': True, 'followup': None, 'id': '344a461e-e749-4ac8-8fa4-ba0b3fe325a8', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
66789,participant_0057,test,user_prediction,2025-02-25 09:38:52.859321,,3.0,over 50k,under 50k,,,,,,,,,
66791,participant_0082,intro-test,user_prediction,2025-02-25 09:38:54.398221,,1.0,under 50k,over 50k,1,,,,,,,,
66793,participant_0071,final-test,user_prediction,2025-02-25 09:38:59.207757,,2.0,under 50k,under 50k,2,"Age, marital status, and investment all bring the prediction down, by quite a lot. The degree is the only thing bringing it up, but it doesn't do enough.",,,,,,,
66796,participant_0071,final-test,handleNext,2025-02-25 09:38:59.837053,3.0,,,,,,,,,,,,
66798,participant_0013,teaching,user_prediction,2025-02-25 09:39:03.093988,,2.0,under 50k,under 50k,,,,,,,,,
66800,participant_0082,intro-test,handleNext,2025-02-25 09:39:06.259002,3.0,,,,,,,,,,,,
66802,participant_0013,teaching,question,2025-02-25 09:39:09.283470,,2.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,,
66804,participant_0013,test,handleNext,2025-02-25 09:39:11.076085,2.0,,,,,,,,,,,,
66806,participant_0013,test,user_prediction,2025-02-25 09:39:15.364280,,2.0,under 50k,over 50k,,,,,,,,,
66808,participant_0082,intro-test,handleNext,2025-02-25 09:39:15.819153,4.0,,,,,,,,,,,,
66810,participant_0057,teaching,handleNext,2025-02-25 09:39:16.785034,5.0,,,,,,,,,,,,
66812,participant_0022,final-test,user_prediction,2025-02-25 09:39:19.014969,,10.0,under 50k,under 50k,4,"The individual has zero investment, is working a service job and is young and single.",,,,,,,
66814,participant_0068,teaching,question,2025-02-25 09:39:19.614599,,5.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,,
66816,participant_0027,teaching,question,2025-02-25 09:39:23.760043,,1.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66818,participant_0057,teaching,user_prediction,2025-02-25 09:39:23.843038,,5.0,under 50k,over 50k,,,,,,,,,
66820,participant_0013,teaching,proceeding_stop,2025-02-25 09:39:25.821480,,3.0,,,,,,,"{'feedback': True, 'followup': None, 'id': '26b06391-68c6-4d0b-b1a0-0cb26b62d43b', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
66762,participant_0022,final-test,user_prediction,2025-02-25 09:37:47.857085,,8.0,under 50k,under 50k,2,"Blue-collar jobs do not pay as well, the individual also has no investments. However I am unsure on my answer as they are working 56 hours and are not young or single.",,,,,,,
66764,participant_0022,final-test,handleNext,2025-02-25 09:37:48.998222,9.0,,,,,,,,,,,,
66767,participant_0013,intro-test,handleNext,2025-02-25 09:37:58.384414,7.0,,,,,,,,,,,,
66770,participant_0071,final-test,handleNext,2025-02-25 09:38:02.005050,2.0,,,,,,,,,,,,
66772,participant_0013,intro-test,handleNext,2025-02-25 09:38:03.626747,8.0,,,,,,,,,,,,
66774,participant_0013,intro-test,handleNext,2025-02-25 09:38:08.399995,9.0,,,,,,,,,,,,
66776,participant_0013,intro-test,user_prediction,2025-02-25 09:38:12.600340,,9.0,over 50k,over 50k,3,,,,,,,,
66779,participant_0013,teaching,handleNext,2025-02-25 09:38:18.480781,1.0,,,,,,,,,,,,
66782,participant_0070,intro-test,user_prediction,2025-02-25 09:38:39.165580,,1.0,over 50k,over 50k,2,,,,,,,,
66784,participant_0013,teaching,user_prediction,2025-02-25 09:38:40.320150,,1.0,over 50k,over 50k,,,,,,,,,
66786,participant_0022,final-test,handleNext,2025-02-25 09:38:44.009522,10.0,,,,,,,,,,,,
66788,participant_0013,test,handleNext,2025-02-25 09:38:52.327311,1.0,,,,,,,,,,,,
66790,participant_0057,teaching,handleNext,2025-02-25 09:38:52.950835,4.0,,,,,,,,,,,,
66792,participant_0082,intro-test,handleNext,2025-02-25 09:38:55.041218,2.0,,,,,,,,,,,,
66794,participant_0013,test,user_prediction,2025-02-25 09:38:59.373019,,1.0,over 50k,over 50k,,,,,,,,,
66795,participant_0013,teaching,handleNext,2025-02-25 09:38:59.776438,2.0,,,,,,,,,,,,
66797,participant_0057,teaching,user_prediction,2025-02-25 09:39:00.283778,,4.0,under 50k,under 50k,,,,,,,,,
66799,participant_0082,intro-test,user_prediction,2025-02-25 09:39:05.626229,,2.0,under 50k,under 50k,0,,,,,,,,
66801,participant_0057,test,handleNext,2025-02-25 09:39:07.621284,4.0,,,,,,,,,,,,
66803,participant_0013,teaching,proceeding_stop,2025-02-25 09:39:09.770811,,2.0,,,,,,,"{'feedback': True, 'followup': None, 'id': '1dc918f5-7edf-4f4a-a3ac-0e0e9a99e184', 'isUser': False, 'reasoning': '', 'text': 'Already want to proceed? You could ask about the most or least important attribute,the influences of features or about which changes would lead to a different prediction...'}",,,,
66805,participant_0082,intro-test,user_prediction,2025-02-25 09:39:15.229348,,3.0,over 50k,under 50k,1,,,,,,,,
66807,participant_0013,teaching,handleNext,2025-02-25 09:39:15.695609,3.0,,,,,,,,,,,,
66809,participant_0057,test,user_prediction,2025-02-25 09:39:16.691136,,4.0,under 50k,over 50k,,,,,,,,,
66811,participant_0013,teaching,user_prediction,2025-02-25 09:39:18.001098,,3.0,over 50k,under 50k,,,,,,,,,
66813,participant_0068,teaching,question,2025-02-25 09:39:19.613598,,5.0,,,,,Does the <b>prediction of the current person change</b> if only <b>Marital Status</b> was different?,ceterisParibus,,,,,
66815,participant_0082,intro-test,user_prediction,2025-02-25 09:39:23.332573,,4.0,under 50k,under 50k,2,,,,,,,,
66817,participant_0013,teaching,question,2025-02-25 09:39:23.829518,,3.0,,,,,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,,
66819,participant_0082,intro-test,handleNext,2025-02-25 09:39:23.927237,5.0,,,,,,,,,,,,
66821,participant_0057,teaching,question,2025-02-25 09:39:30.346586,,5.0,,,,,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,,
66823,participant_0082,intro-test,handleNext,2025-02-25 09:39:34.667163,6.0,,,,,,,,,,,,
