id,user_id,source,action,created_at,datapoint_count,question,question_id,typed_question,feature_id,text,reasoning
49761,participant_0084,teaching,question,2025-02-20 14:22:21.999354,5,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
49730,participant_0084,teaching,question,2025-02-20 14:16:48.437009,5,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
49770,participant_0084,teaching,question,2025-02-20 14:23:57.323443,6,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
49774,participant_0084,teaching,question,2025-02-20 14:24:13.083684,6,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
49775,participant_0084,teaching,question,2025-02-20 14:24:53.162845,6,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
49776,participant_0084,teaching,question,2025-02-20 14:25:10.446466,6,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
49785,participant_0084,teaching,question,2025-02-20 14:26:34.923755,7,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
49788,participant_0084,teaching,question,2025-02-20 14:26:53.758018,7,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
49789,participant_0084,teaching,question,2025-02-20 14:27:10.367484,7,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
49790,participant_0084,teaching,question,2025-02-20 14:27:26.719102,7,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
49801,participant_0084,teaching,question,2025-02-20 14:29:02.145828,8,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
49806,participant_0084,teaching,question,2025-02-20 14:29:29.201384,8,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
49811,participant_0084,teaching,question,2025-02-20 14:30:07.918135,8,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
49818,participant_0084,teaching,question,2025-02-20 14:31:38.215213,9,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
49819,participant_0084,teaching,question,2025-02-20 14:32:19.498522,9,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
49820,participant_0084,teaching,question,2025-02-20 14:32:34.078457,9,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
49821,participant_0084,teaching,question,2025-02-20 14:32:49.417888,9,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
49822,participant_0084,teaching,question,2025-02-20 14:33:11.660117,9,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
49823,participant_0084,teaching,question,2025-02-20 14:33:17.150350,9,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
49824,participant_0084,teaching,question,2025-02-20 14:33:17.268528,9,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
49834,participant_0084,teaching,question,2025-02-20 14:34:10.823259,10,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
49850,participant_0084,teaching,question,2025-02-20 14:35:12.707334,10,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
49851,participant_0084,teaching,question,2025-02-20 14:35:12.914773,10,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
49852,participant_0084,teaching,question,2025-02-20 14:35:19.917997,10,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
49853,participant_0084,teaching,question,2025-02-20 14:35:28.028406,10,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
50896,participant_0066,teaching,question,2025-02-20 15:05:11.747483,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
50897,participant_0066,teaching,question,2025-02-20 15:05:17.779506,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
50889,participant_0066,teaching,question,2025-02-20 15:05:04.835034,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
50898,participant_0066,teaching,question,2025-02-20 15:05:17.782383,1,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
51316,participant_0096,teaching,question,2025-02-20 15:22:12.670781,1,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus,,,,
51317,participant_0096,teaching,question,2025-02-20 15:22:12.672939,1,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus,,,,
51323,participant_0096,teaching,question,2025-02-20 15:22:58.492435,2,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
51326,participant_0096,teaching,question,2025-02-20 15:23:08.136524,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
51333,participant_0096,teaching,question,2025-02-20 15:23:33.928005,3,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51334,participant_0096,teaching,question,2025-02-20 15:23:33.951787,3,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51335,participant_0096,teaching,question,2025-02-20 15:23:48.201081,3,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
51336,participant_0096,teaching,question,2025-02-20 15:23:48.202479,3,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
51346,participant_0096,teaching,question,2025-02-20 15:24:11.194337,4,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
51356,participant_0096,teaching,question,2025-02-20 15:24:34.604470,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
51363,participant_0096,teaching,question,2025-02-20 15:25:00.814275,6,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
51373,participant_0096,teaching,question,2025-02-20 15:25:31.916697,7,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51396,participant_0096,teaching,question,2025-02-20 15:26:27.800851,10,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51372,participant_0096,teaching,question,2025-02-20 15:25:31.914712,7,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51395,participant_0096,teaching,question,2025-02-20 15:26:27.799947,10,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
50658,participant_0114,teaching,question,2025-02-20 14:57:27.480427,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
50664,participant_0114,teaching,question,2025-02-20 14:57:41.334398,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
50681,participant_0114,teaching,question,2025-02-20 14:58:17.022478,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
50685,participant_0114,teaching,question,2025-02-20 14:58:25.386803,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
50633,participant_0114,teaching,question,2025-02-20 14:56:51.601100,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
50647,participant_0114,teaching,question,2025-02-20 14:57:13.746161,1,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
50665,participant_0114,teaching,question,2025-02-20 14:57:41.540739,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
50675,participant_0114,teaching,question,2025-02-20 14:57:59.029672,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
50688,participant_0114,teaching,question,2025-02-20 14:58:35.665041,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
50700,participant_0114,teaching,question,2025-02-20 14:58:44.399679,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
50704,participant_0114,teaching,question,2025-02-20 14:59:00.036892,1,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
50689,participant_0114,teaching,question,2025-02-20 14:58:35.665883,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
50695,participant_0114,teaching,question,2025-02-20 14:58:39.693981,1,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
50699,participant_0114,teaching,question,2025-02-20 14:58:44.398825,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
50705,participant_0114,teaching,question,2025-02-20 14:59:00.037785,1,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
50735,participant_0114,teaching,question,2025-02-20 15:00:48.774456,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
50742,participant_0114,teaching,question,2025-02-20 15:01:04.068978,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
50758,participant_0114,teaching,question,2025-02-20 15:01:33.112584,2,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
50761,participant_0114,teaching,question,2025-02-20 15:01:39.402896,2,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
50820,participant_0114,teaching,question,2025-02-20 15:03:13.054319,3,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
50768,participant_0114,teaching,question,2025-02-20 15:01:43.412387,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
50792,participant_0114,teaching,question,2025-02-20 15:02:25.329800,3,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
50811,participant_0114,teaching,question,2025-02-20 15:02:56.851301,3,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
50823,participant_0114,teaching,question,2025-02-20 15:03:16.129420,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
50903,participant_0114,teaching,question,2025-02-20 15:05:27.411441,5,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
50907,participant_0114,teaching,question,2025-02-20 15:05:38.984992,5,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
50866,participant_0114,teaching,question,2025-02-20 15:04:29.345988,4,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
50877,participant_0114,teaching,question,2025-02-20 15:04:46.549273,4,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
50924,participant_0114,teaching,question,2025-02-20 15:06:13.371510,6,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
50935,participant_0114,teaching,question,2025-02-20 15:06:29.365772,6,Why are these the most important attributes?,followupWhyThisFeatureImportant,,,,
50944,participant_0114,teaching,question,2025-02-20 15:06:41.773921,6,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
50965,participant_0114,teaching,question,2025-02-20 15:07:15.289419,7,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
50969,participant_0114,teaching,question,2025-02-20 15:07:18.015418,7,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
50992,participant_0114,teaching,question,2025-02-20 15:07:50.271201,8,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
50993,participant_0114,teaching,question,2025-02-20 15:07:51.585163,8,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
50996,participant_0114,teaching,question,2025-02-20 15:08:08.754692,8,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
51016,participant_0114,teaching,question,2025-02-20 15:09:23.002461,9,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
51538,participant_0033,teaching,question,2025-02-20 15:33:22.371345,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
51550,participant_0033,teaching,question,2025-02-20 15:33:42.189210,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
51553,participant_0033,teaching,question,2025-02-20 15:33:48.984431,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
51133,participant_0053,teaching,question,2025-02-20 15:12:32.399814,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
51143,participant_0053,teaching,question,2025-02-20 15:12:54.815191,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
51151,participant_0053,teaching,question,2025-02-20 15:13:08.110137,1,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51152,participant_0053,teaching,question,2025-02-20 15:13:08.119760,1,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51158,participant_0053,teaching,question,2025-02-20 15:13:18.215731,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
51168,participant_0053,teaching,question,2025-02-20 15:13:57.571083,2,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
51171,participant_0053,teaching,question,2025-02-20 15:14:04.209768,2,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
51174,participant_0053,teaching,question,2025-02-20 15:14:10.794929,2,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
51187,participant_0053,teaching,question,2025-02-20 15:14:44.570820,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
51198,participant_0053,teaching,question,2025-02-20 15:15:06.804863,3,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
51203,participant_0053,teaching,question,2025-02-20 15:15:20.070049,3,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51204,participant_0053,teaching,question,2025-02-20 15:15:20.074858,3,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51214,participant_0053,teaching,question,2025-02-20 15:15:53.020034,4,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
51225,participant_0053,teaching,question,2025-02-20 15:16:17.179640,5,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
51227,participant_0053,teaching,question,2025-02-20 15:16:27.470047,5,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
51231,participant_0053,teaching,question,2025-02-20 15:16:33.910711,5,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
51232,participant_0053,teaching,question,2025-02-20 15:16:37.949610,5,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
51239,participant_0053,teaching,question,2025-02-20 15:16:53.939847,6,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
51242,participant_0053,teaching,question,2025-02-20 15:17:00.820046,6,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
51247,participant_0053,teaching,question,2025-02-20 15:17:17.555403,7,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
51253,participant_0053,teaching,question,2025-02-20 15:17:37.115008,8,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
51256,participant_0053,teaching,question,2025-02-20 15:17:41.315667,8,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
51265,participant_0053,teaching,question,2025-02-20 15:18:01.470362,9,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
51268,participant_0053,teaching,question,2025-02-20 15:18:05.880740,9,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
51275,participant_0053,teaching,question,2025-02-20 15:18:22.285000,10,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
51276,participant_0053,teaching,question,2025-02-20 15:18:25.880452,10,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
51447,participant_0098,teaching,question,2025-02-20 15:28:29.113006,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
51451,participant_0098,teaching,question,2025-02-20 15:28:38.260868,1,How are the values of <b>Investment Outcome</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51455,participant_0098,teaching,question,2025-02-20 15:28:42.474380,1,Why are all these attributes considered?,followupWhyAreTheseFeaturesConsidered,,,,
51459,participant_0098,teaching,question,2025-02-20 15:28:48.315547,1,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51448,participant_0098,teaching,question,2025-02-20 15:28:29.116036,1,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
51452,participant_0098,teaching,question,2025-02-20 15:28:38.263195,1,How are the values of <b>Investment Outcome</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51458,participant_0098,teaching,question,2025-02-20 15:28:48.313524,1,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51511,participant_0098,teaching,question,2025-02-20 15:32:07.223191,2,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
51512,participant_0098,teaching,question,2025-02-20 15:32:07.225121,2,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
51528,participant_0098,teaching,question,2025-02-20 15:32:49.451698,2,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51529,participant_0098,teaching,question,2025-02-20 15:32:49.453734,2,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51531,participant_0098,teaching,question,2025-02-20 15:32:57.053695,2,How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51532,participant_0098,teaching,question,2025-02-20 15:32:57.056455,2,How are the different values of <b>Occupation</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51580,participant_0098,teaching,question,2025-02-20 15:34:36.812740,3,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
51582,participant_0098,teaching,question,2025-02-20 15:34:39.275607,3,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51588,participant_0098,teaching,question,2025-02-20 15:34:51.605215,3,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51581,participant_0098,teaching,question,2025-02-20 15:34:36.814575,3,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
51583,participant_0098,teaching,question,2025-02-20 15:34:39.276556,3,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51589,participant_0098,teaching,question,2025-02-20 15:34:51.605483,3,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51676,participant_0098,teaching,question,2025-02-20 15:39:24.005637,4,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
51678,participant_0098,teaching,question,2025-02-20 15:39:25.770031,4,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51684,participant_0098,teaching,question,2025-02-20 15:39:31.737109,4,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51696,participant_0098,teaching,question,2025-02-20 15:39:53.349247,5,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
51698,participant_0098,teaching,question,2025-02-20 15:39:56.506696,5,How are the values of <b>Investment Outcome</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51702,participant_0098,teaching,question,2025-02-20 15:40:08.813816,5,How are the different values of <b>Work Life Balance</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51712,participant_0098,teaching,question,2025-02-20 15:40:23.082378,6,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
51677,participant_0098,teaching,question,2025-02-20 15:39:24.006611,4,Does the <b>prediction of the current person change</b> if only <b>Age</b> was different?,ceterisParibus,,,,
51679,participant_0098,teaching,question,2025-02-20 15:39:25.772715,4,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51685,participant_0098,teaching,question,2025-02-20 15:39:31.739121,4,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51697,participant_0098,teaching,question,2025-02-20 15:39:53.351248,5,Does the <b>prediction of the current person change</b> if only <b>Education Level</b> was different?,ceterisParibus,,,,
51699,participant_0098,teaching,question,2025-02-20 15:39:56.509563,5,How are the values of <b>Investment Outcome</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51703,participant_0098,teaching,question,2025-02-20 15:40:08.815995,5,How are the different values of <b>Work Life Balance</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51713,participant_0098,teaching,question,2025-02-20 15:40:23.085364,6,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
51737,participant_0098,teaching,question,2025-02-20 15:44:38.091994,6,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51739,participant_0098,teaching,question,2025-02-20 15:44:45.641055,6,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51749,participant_0098,teaching,question,2025-02-20 15:45:10.359041,7,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus,,,,
51751,participant_0098,teaching,question,2025-02-20 15:45:18.103567,7,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51753,participant_0098,teaching,question,2025-02-20 15:45:22.924027,7,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51762,participant_0098,teaching,question,2025-02-20 15:45:46.045632,8,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
51766,participant_0098,teaching,question,2025-02-20 15:45:53.359682,8,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51770,participant_0098,teaching,question,2025-02-20 15:46:00.787653,8,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51776,participant_0098,teaching,question,2025-02-20 15:46:17.629942,9,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
51778,participant_0098,teaching,question,2025-02-20 15:46:22.407615,9,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51780,participant_0098,teaching,question,2025-02-20 15:46:26.423523,9,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51790,participant_0098,teaching,question,2025-02-20 15:46:48.839115,10,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
51792,participant_0098,teaching,question,2025-02-20 15:46:50.459087,10,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51794,participant_0098,teaching,question,2025-02-20 15:46:52.819022,10,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51738,participant_0098,teaching,question,2025-02-20 15:44:38.098062,6,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51740,participant_0098,teaching,question,2025-02-20 15:44:45.642027,6,How are the different values of <b>Age</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51748,participant_0098,teaching,question,2025-02-20 15:45:10.358067,7,Does the <b>prediction of the current person change</b> if only <b>Weekly Working Hours</b> was different?,ceterisParibus,,,,
51750,participant_0098,teaching,question,2025-02-20 15:45:18.102634,7,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51752,participant_0098,teaching,question,2025-02-20 15:45:22.923076,7,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51761,participant_0098,teaching,question,2025-02-20 15:45:46.044705,8,Does the <b>prediction of the current person change</b> if only <b>Occupation</b> was different?,ceterisParibus,,,,
51765,participant_0098,teaching,question,2025-02-20 15:45:53.357854,8,How are the values of <b>Education Level</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51769,participant_0098,teaching,question,2025-02-20 15:46:00.785170,8,How are the different values of <b>Investment Outcome</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51775,participant_0098,teaching,question,2025-02-20 15:46:17.629039,9,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
51777,participant_0098,teaching,question,2025-02-20 15:46:22.406687,9,How are the values of <b>Marital Status</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51779,participant_0098,teaching,question,2025-02-20 15:46:26.422706,9,How are the different values of <b>Education Level</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51789,participant_0098,teaching,question,2025-02-20 15:46:48.835285,10,Does the <b>prediction of the current person change</b> if only <b>Investment Outcome</b> was different?,ceterisParibus,,,,
51793,participant_0098,teaching,question,2025-02-20 15:46:50.463297,10,How are the values of <b>Age</b> <b>on average</b> associated with the model’s prediction?,globalPdp,,,,
51795,participant_0098,teaching,question,2025-02-20 15:46:52.822644,10,How are the different values of <b>Marital Status</b> <b>distributed</b> in the dataset?,featureStatistics,,,,
51732,participant_0016,teaching,question,2025-02-20 15:43:29.882746,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
51736,participant_0016,teaching,question,2025-02-20 15:44:27.983247,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
51791,participant_0016,teaching,question,2025-02-20 15:46:49.782993,2,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
51830,participant_0016,teaching,question,2025-02-20 15:49:00.457909,4,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
52116,participant_0079,teaching,question,2025-02-20 15:59:12.285884,1,Which attributes have the <b>biggest</b> impact on the model’s prediction <b>for this person</b>?,top3Features,,,,
52124,participant_0079,teaching,question,2025-02-20 15:59:38.521998,1,Which attributes have the <b>smallest</b> impact on the model’s prediction <b>for this person</b>?,least3Features,,,,
52129,participant_0079,teaching,question,2025-02-20 15:59:48.585915,1,What is the <b>strength</b> of each attribute for the <b>this model prediction</b>?,shapAllFeatures,,,,
52136,participant_0079,teaching,question,2025-02-20 16:00:08.621457,1,"To <b>change the model’s prediction</b>, which attributes would need to be different?",counterfactualAnyChange,,,,
52150,participant_0079,teaching,question,2025-02-20 16:00:35.509945,1,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
52152,participant_0079,teaching,question,2025-02-20 16:00:40.257515,1,How <b>confident</b> is the model in the prediction <b>for this person</b>?,modelConfidence,,,,
52172,participant_0079,teaching,question,2025-02-20 16:01:20.097473,2,Which <b>group of attributes</b> is most important for <b>for this person</b>?,anchor,,,,
