id,user_id,source,action,created_at,datapoint_count,question,question_id
7348,c5eaa550-83cc-4552-b48f-b3b936957144,teaching,question,2024-04-11 09:57:01.084811,3," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
7347,c5eaa550-83cc-4552-b48f-b3b936957144,teaching,question,2024-04-11 09:57:01.038183,3," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
7552,c5eaa550-83cc-4552-b48f-b3b936957144,teaching,question,2024-04-11 09:57:56.196838,3, What is the <b>strength</b> of each attribute for the current model prediction? ,24
8223,c5eaa550-83cc-4552-b48f-b3b936957144,teaching,question,2024-04-11 10:00:52.274655,7, What is the <b>strength</b> of each attribute for the current model prediction? ,24
8440,c5eaa550-83cc-4552-b48f-b3b936957144,teaching,question,2024-04-11 10:01:54.923470,8, How are the different values of Occupation <b>distributed</b> in the dataset?,13
8441,c5eaa550-83cc-4552-b48f-b3b936957144,teaching,question,2024-04-11 10:01:54.927505,8, How are the different values of Occupation <b>distributed</b> in the dataset?,13
8376,c5eaa550-83cc-4552-b48f-b3b936957144,teaching,question,2024-04-11 10:01:36.309746,8," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
8377,c5eaa550-83cc-4552-b48f-b3b936957144,teaching,question,2024-04-11 10:01:36.360140,8," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
8624,c5eaa550-83cc-4552-b48f-b3b936957144,teaching,question,2024-04-11 10:03:00.483933,10," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
8623,c5eaa550-83cc-4552-b48f-b3b936957144,teaching,question,2024-04-11 10:03:00.481233,10," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
5488,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:50:56.906321,2, What is the <b>strength</b> of each attribute for the current model prediction? ,24
4662,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:48:42.801009,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
7906,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:59:31.589518,7, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
5726,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:51:38.540564,2," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
6029,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:52:34.375643,2," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
6124,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:52:49.563159,2," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
6171,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:52:58.925832,2," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
5847,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:52:00.548719,2,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
6077,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:52:43.724110,2," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
6125,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:52:49.568471,2," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
6027,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:52:34.215444,2," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
6153,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:52:54.615051,2," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
7945,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:59:43.375427,7,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
6170,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:52:58.919269,2," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
6260,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:53:14.427590,2," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
6261,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:53:14.433433,2," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
6229,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:53:08.498951,2," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
6647,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:54:24.810531,3, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
6740,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:54:43.338837,3, What is the <b>strength</b> of each attribute for the current model prediction? ,24
7028,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:55:46.255838,4, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
6813,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:54:58.011104,3,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
7090,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:55:59.644769,4,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
7307,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:56:48.677688,5, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
7341,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:56:58.693298,5,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
7371,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:57:07.285962,5," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
8137,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 10:00:30.030002,8, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
7728,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 09:58:45.672761,6, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8192,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 10:00:42.475729,8,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
8446,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 10:01:56.348122,10, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8483,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 10:02:07.382424,10,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
8306,8941a5b8-3944-4f61-b191-8895ca33a117,teaching,question,2024-04-11 10:01:14.062071,9, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
7918,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 09:59:34.957328,2, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
7993,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 09:59:55.342732,2, What is the <b>strength</b> of each attribute for the current model prediction? ,24
7380,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 09:57:08.902692,1," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
7507,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 09:57:45.889464,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
7571,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 09:58:03.637938,1,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
7459,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 09:57:30.497491,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
7379,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 09:57:08.860234,1," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
8114,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:00:24.790998,2,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
8393,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:01:40.881917,3, How are the different values of Marital Status <b>distributed</b> in the dataset?,13
8394,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:01:40.919426,3, How are the different values of Marital Status <b>distributed</b> in the dataset?,13
8354,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:01:26.854112,3,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
8442,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:01:55.208777,3," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
8443,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:01:55.213046,3," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
8330,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:01:20.846763,3, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8796,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:04:37.602854,8,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
8632,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:03:06.755185,6,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
8730,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:03:58.002829,7,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
8789,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:04:33.890258,8, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8704,c68c2bb2-3517-4eed-a9ad-9961502df13a,teaching,question,2024-04-11 10:03:43.803233,7, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9326,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:37.008872,1," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
9354,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:58.195563,1," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
9368,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:10.619685,1, How are the different values of Age <b>distributed</b> in the dataset?,13
9425,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:58.572361,1, How are the different values of Weekly Working Hours <b>distributed</b> in the dataset?,13
9270,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:10:34.295857,1, What is the <b>strength</b> of each attribute for the current model prediction? ,24
9313,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:20.088446,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
9320,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:29.250360,1," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
9341,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:45.246852,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
9348,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:51.581687,1," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
9355,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:58.197969,1," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
9362,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:03.997636,1," What happens if the <b>value</b> of Work Life Balance <b>is changed</b>, keeping all the other attributes the same?",25
9369,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:10.619771,1, How are the different values of Age <b>distributed</b> in the dataset?,13
9415,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:52.212443,1, How are the different values of Occupation <b>distributed</b> in the dataset?,13
9426,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:58.572458,1, How are the different values of Weekly Working Hours <b>distributed</b> in the dataset?,13
9314,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:20.150189,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
9321,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:29.251834,1," What happens if the <b>value</b> of Education Level <b>is changed</b>, keeping all the other attributes the same?",25
9363,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:05.156352,1," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
9416,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:52.212516,1, How are the different values of Occupation <b>distributed</b> in the dataset?,13
9315,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:25.720453,1," What happens if the <b>value</b> of Age <b>is changed</b>, keeping all the other attributes the same?",25
9329,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:38.091543,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
9364,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:05.156418,1," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
9381,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:22.921569,1, How are the different values of Age <b>distributed</b> in the dataset?,13
9428,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:13:01.998708,1, How are the different values of Weekly Working Hours <b>distributed</b> in the dataset?,13
9442,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:13:15.812198,1, How are the different values of Investment Outcome <b>distributed</b> in the dataset?,13
9277,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:10:44.080604,1," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9330,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:38.165463,1," What happens if the <b>value</b> of Marital Status <b>is changed</b>, keeping all the other attributes the same?",25
9344,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:46.609990,1," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
9351,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:52.693606,1," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
9382,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:23.750741,1, How are the different values of Education Level <b>distributed</b> in the dataset?,13
9401,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:38.823334,1, How are the different values of Education Level <b>distributed</b> in the dataset?,13
9429,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:13:03.089164,1, How are the different values of Work Life Balance <b>distributed</b> in the dataset?,13
9239,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:10:02.742571,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9345,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:46.615864,1," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
9352,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:52.693675,1," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
9383,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:23.754667,1, How are the different values of Education Level <b>distributed</b> in the dataset?,13
9402,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:40.079193,1, How are the different values of Marital Status <b>distributed</b> in the dataset?,13
9430,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:13:03.094388,1, How are the different values of Work Life Balance <b>distributed</b> in the dataset?,13
9443,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:13:15.815089,1, How are the different values of Investment Outcome <b>distributed</b> in the dataset?,13
9261,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:10:21.784633,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
9297,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:10:59.913749,1,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
9353,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:11:57.134346,1," What happens if the <b>value</b> of Weekly Working Hours <b>is changed</b>, keeping all the other attributes the same?",25
9403,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:40.083922,1, How are the different values of Marital Status <b>distributed</b> in the dataset?,13
9413,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:51.334949,1, How are the different values of Marital Status <b>distributed</b> in the dataset?,13
9424,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:12:57.688382,1, How are the different values of Occupation <b>distributed</b> in the dataset?,13
9440,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:13:14.717449,1, How are the different values of Work Life Balance <b>distributed</b> in the dataset?,13
9524,9f0e7844-26f5-4a0b-add0-8cf95e946ec3,teaching,question,2024-04-11 10:14:39.437490,4, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
3183,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,teaching,question,2024-04-11 09:43:34.891449,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
3299,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,teaching,question,2024-04-11 09:43:59.799801,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
3842,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,teaching,question,2024-04-11 09:45:59.748457,2, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
3936,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,teaching,question,2024-04-11 09:46:19.729017,2, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
4138,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,teaching,question,2024-04-11 09:47:03.623849,2," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
5324,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,teaching,question,2024-04-11 09:50:28.985776,3, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
4480,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,teaching,question,2024-04-11 09:48:13.673485,2,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
5867,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,teaching,question,2024-04-11 09:52:03.411250,4, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
6272,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,teaching,question,2024-04-11 09:53:17.512858,5, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8751,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,teaching,question,2024-04-11 10:04:14.666235,7, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8938,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,teaching,question,2024-04-11 10:05:59.343435,9," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
8851,1b8259fa-4f9d-4093-aa30-c1036c5f9fdc,teaching,question,2024-04-11 10:05:11.700869,8, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
7817,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 09:59:08.181423,1, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
7905,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 09:59:31.269841,1, What is the <b>strength</b> of each attribute for the current model prediction? ,24
7865,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 09:59:20.277582,1, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
8045,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:00:08.021799,1," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
8121,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:00:26.134116,1,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
8373,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:01:33.706517,1," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
8374,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:01:33.720935,1," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
8412,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:01:45.425190,1, How are the different values of Investment Outcome <b>distributed</b> in the dataset?,13
8413,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:01:45.432294,1, How are the different values of Investment Outcome <b>distributed</b> in the dataset?,13
8447,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:01:56.553402,1, How are the different values of Marital Status <b>distributed</b> in the dataset?,13
8448,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:01:56.560746,1, How are the different values of Marital Status <b>distributed</b> in the dataset?,13
8602,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:02:53.206613,2, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8439,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:01:54.487509,1, How are the different values of Investment Outcome <b>distributed</b> in the dataset?,13
8669,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:03:23.957560,2," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
8702,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:03:43.060376,2," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
8576,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:02:43.815832,2, What is the <b>strength</b> of each attribute for the current model prediction? ,24
8640,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:03:10.149729,2, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
8703,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:03:43.064682,2," What happens if the <b>value</b> of Occupation <b>is changed</b>, keeping all the other attributes the same?",25
8721,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:03:54.094300,2," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
8852,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:05:12.078029,3, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
8941,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:06:01.336003,3," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
9058,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:07:20.922042,4, How are the different values of Investment Outcome <b>distributed</b> in the dataset?,13
8899,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:05:33.999242,3," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9092,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:07:52.854562,5, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
8887,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:05:26.310260,3, Which attributes have the <b>smallest</b> impact on the model’s prediction for the current person?,27
9046,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:07:10.689138,4," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
8940,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:06:01.216552,3," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
8986,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:06:31.270444,4, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9057,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:07:20.919978,4, How are the different values of Investment Outcome <b>distributed</b> in the dataset?,13
9114,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:08:07.486618,5, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
9013,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:06:44.726829,4," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9047,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:07:10.765897,4," What happens if the <b>value</b> of Investment Outcome <b>is changed</b>, keeping all the other attributes the same?",25
9101,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:08:00.630777,5, What is the <b>strength</b> of each attribute for the current model prediction? ,24
9132,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:08:23.334860,5," To <b>switch the model’s prediction</b>, which attributes would need to be different?",7
9127,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:08:18.782707,5,Which group of attributes <b>most definitely predicts the current outcome</b> independently of the other attributes?,11
9179,a3b2121d-6014-4cdb-8a3a-34f100f59e19,teaching,question,2024-04-11 10:08:59.902747,6, Which attributes have the <b>biggest</b> impact on the model’s prediction for the current person?,23
